acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_ptp,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_ptp,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_ptp,acc_z_rms,has_gyro,gyr_x_mean,gyr_x_std,gyr_x_min,gyr_x_max,gyr_x_ptp,gyr_x_rms,gyr_y_mean,gyr_y_std,gyr_y_min,gyr_y_max,gyr_y_ptp,gyr_y_rms,gyr_z_mean,gyr_z_std,gyr_z_min,gyr_z_max,gyr_z_ptp,gyr_z_rms,n_readings,sample_id,event,type,depth,condition,speed,vehicle,placement
0.4611304347826087,1.3433282128112227,-3.06,8.158999999999999,11.219,1.4202717927275015,0.08037681159420292,0.4598647470172663,-2.157,1.294,3.451,0.4668361783230862,10.112959420289855,1.1339903016121384,5.922999999999999,15.534,9.611,10.176339333993326,0,,,,,,,,,,,,,,,,,,,345,0201aee4-7f79-4c4c-a1b7-577d706ec9a0,501e9fc7-3277-43fe-91be-93d809352fe1,Pothole,16.0,,7.62,Chevrolet Express van 2013,Console
-8.779188481675394,1.17364396791682,-14.004000000000001,-5.178,8.826,8.857290249292355,3.8253141361256544,0.6992545213380378,1.177,6.7860000000000005,5.609,3.8886996702824006,3.354554973821989,0.5124947665306783,2.157,5.452000000000001,3.295000000000001,3.3934775611627646,0,,,,,,,,,,,,,,,,,,,191,02118a99-95cb-4945-8110-c0d30476a30a,ace132a4-dc34-49f4-9af8-91fd5c6d1fae,Ditch,6.0,,8.856000000000003,Chevrolet Express van 2013,Copilot
9.400751445086705,2.7199288288803096,2.079,20.006,17.927,9.786324160095761,0.2729479768786127,1.5739859870618307,-3.0989999999999998,12.043,15.142,1.5974769123681047,-1.7552080924855489,1.2842495042114908,-9.846,3.9619999999999997,13.808,2.1748683263577635,0,,,,,,,,,,,,,,,,,,,173,02402c66-11c5-4dad-aff1-d79788f13bca,04a9ea4d-bded-4397-b793-2e3be7d52321,Pothole,12.0,,7.616184971098266,VW Pointer 2004,Left door
0.30449152542372887,0.5236952106492813,-1.0590000000000002,2.197,3.2560000000000002,0.6057819432038762,-0.15822881355932206,0.5802226108596852,-2.1180000000000003,1.02,3.1380000000000003,0.601410538312408,10.651084745762711,2.0018484744985208,3.4130000000000003,16.397000000000002,12.984000000000002,10.837573694156418,0,,,,,,,,,,,,,,,,,,,118,025c342c-82d6-4c3b-bea8-f6c977427c12,c9f2b558-c243-4fc5-93de-93ba06bbe0bb,Speed_bump,,bad,18.900000000000002,Chevrolet Cruze 2010,Dashboard
5.759774193548388,1.6239427788599718,-2.55,14.945,17.495,5.984328609767132,-0.9229806451612904,0.7857979258502478,-4.197,1.0590000000000002,5.256,1.2121764110940716,7.5615741935483864,2.4156030862502575,-5.021,10.905,15.925999999999998,7.938044000560762,0,,,,,,,,,,,,,,,,,,,155,0267df62-9a5a-4514-bb37-09a9b3eb7c33,7e30328c-fb85-463c-8c20-e60f5a690a8c,Speed_bump,,good,13.751999999999999,VW Derby 2001,Left door
10.271776978417266,2.341533700924147,0.706,17.691,16.985,10.53528273787213,-0.37025899280575547,0.9579871609518709,-2.903,2.9810000000000003,5.884,1.0270497175415407,1.0283812949640287,1.6334884126257203,-5.2170000000000005,5.649,10.866,1.930246741226206,0,,,,,,,,,,,,,,,,,,,139,02ca1c3e-9dc5-43ff-b8c1-bfa8eb9953bd,a1484efd-2281-4df5-86a3-c14bcd46c1b1,Pothole,7.5,,8.540287769784173,VW Pointer 2004,Left door
4.091660256410257,1.2634827046029176,-0.588,8.591000000000001,9.179,4.282297537387839,0.0012884615384614962,1.3356203159312914,-2.3930000000000002,2.471,4.864000000000001,1.3356209374150805,10.050102564102565,1.742807921435712,4.4719999999999995,18.201,13.729000000000001,10.200095146615055,0,,,,,,,,,,,,,,,,,,,156,02d3c80f-abe1-461d-a9eb-0d8e4b534910,479743f3-e957-4140-8ce1-0ea0b7201c22,Speed_bump,,good,16.2,Honda Accord 2007,Left door
-1.9874444444444441,2.2584408343964064,-20.006,2.707,22.713,3.008403301125403,-0.04314444444444442,1.1738640614191058,-3.491,4.7860000000000005,8.277000000000001,1.1746566637863924,10.212866666666665,3.1436217160042226,-5.374,16.475,21.849,10.68573830132689,0,,,,,,,,,,,,,,,,,,,90,03398ad6-a687-4227-b3fb-8e2b81434401,9f7aefa9-58ca-4c3e-b1ed-e286f04dc97b,Metal_bumps,,bad,49.92,Peugeot Partner 2013,Console
7.888965217391305,1.5831984518437996,1.0590000000000002,16.711,15.651999999999997,8.046259350725059,0.4802260869565218,0.804196234551802,-2.197,2.667,4.864,0.936668926708295,-5.568504347826087,1.81802240562992,-13.140999999999998,3.883,17.023999999999997,5.857768016841435,0,,,,,,,,,,,,,,,,,,,115,034dcda3-9ed4-4624-a040-d0592531594a,56ff9c4a-c249-4e45-b5fb-20593be8e162,Metal_bumps,,good,20.232,Chevrolet Spark 2013,Left door
-0.5144297872340425,0.64069622898541,-1.804,2.079,3.883,0.8216627433623768,-7.606987234042553,0.5074686740639064,-9.767000000000001,-5.727,4.040000000000001,7.623895279582646,6.458017021276594,0.737834479310375,4.746,9.257,4.510999999999999,6.500029505006684,0,,,,,,,,,,,,,,,,,,,235,03b73a99-a973-4849-9879-a1e3a43a43ff,4d755dac-906f-4660-b34b-d379c1699188,Pothole,9.0,,11.933617021276595,Kia RIO 2018,Console seats
3.032827067669173,1.3136748977626473,-0.392,7.335,7.727,3.305114485066818,0.4600827067669172,0.6767916577845865,-1.138,2.7460000000000004,3.8840000000000003,0.8183660825772181,9.45333082706767,1.7035295942610966,4.746,14.277999999999999,9.531999999999998,9.605596119164666,0,,,,,,,,,,,,,,,,,,,133,040fe9a1-5d81-4303-8f56-89efc102afc2,9551d4fb-1551-4b44-ac58-24b6d7acfd31,Speed_bump,,good,8.1,VW Pointer 2004,Copilot trousers
